SNo,ObservationDate,Province/State,UF,Country/Region,Last Update,Confirmed,Deaths,Recovered
66742,07/17/2020,Parana,PR,Brazil,02/04/2021 15:13,51321.0,1292.0,18419.0
66747,07/17/2020,Pernambuco,PE,Brazil,02/04/2021 15:13,77423.0,5869.0,53970.0
66748,07/17/2020,Piaui,PI,Brazil,02/04/2021 15:13,37057.0,1065.0,36602.0
66775,07/17/2020,Rio Grande do Norte,RN,Brazil,02/04/2021 15:13,41303.0,1526.0,3441.0
66776,07/17/2020,Rio Grande do Sul,RS,Brazil,02/04/2021 15:13,46710.0,1166.0,38935.0
66777,07/17/2020,Rio de Janeiro,RJ,Brazil,02/04/2021 15:13,135230.0,11919.0,115201.0
66780,07/17/2020,Rondonia,RO,Brazil,02/04/2021 15:13,29117.0,686.0,17983.0
66781,07/17/2020,Roraima,RR,Brazil,02/04/2021 15:13,25007.0,425.0,8242.0
66799,07/17/2020,Santa Catarina,SC,Brazil,02/04/2021 15:13,51549.0,646.0,37027.0
66801,07/17/2020,Sao Paulo,SP,Brazil,02/04/2021 15:13,407415.0,19377.0,255768.0
66807,07/17/2020,Sergipe,SE,Brazil,02/04/2021 15:13,41888.0,1088.0,24533.0
66851,07/17/2020,Tocantins,TO,Brazil,02/04/2021 15:13,16954.0,283.0,10314.0
67103,07/18/2020,Acre,AC,Brazil,02/04/2021 15:13,17202.0,457.0,9697.0
67109,07/18/2020,Alagoas,AL,Brazil,02/04/2021 15:13,49583.0,1381.0,43005.0
67114,07/18/2020,Amapa,AP,Brazil,02/04/2021 15:13,33585.0,505.0,22346.0
67115,07/18/2020,Amazonas,AM,Brazil,02/04/2021 15:13,90534.0,3129.0,76009.0
67149,07/18/2020,Bahia,BA,Brazil,02/04/2021 15:13,120238.0,2793.0,99704.0
67191,07/18/2020,Ceara,CE,Brazil,02/04/2021 15:13,146544.0,7173.0,120079.0
67228,07/18/2020,Distrito Federal,DF,Brazil,02/04/2021 15:13,81163.0,1075.0,67648.0
67236,07/18/2020,Espirito Santo,ES,Brazil,02/04/2021 15:13,70131.0,2202.0,48666.0
67259,07/18/2020,Goias,GO,Brazil,02/04/2021 15:13,40795.0,1079.0,12513.0
67388,07/18/2020,Maranhao,MA,Brazil,02/04/2021 15:13,106092.0,2676.0,87059.0
67394,07/18/2020,Mato Grosso,MT,Brazil,02/04/2021 15:13,32707.0,1305.0,15959.0
67395,07/18/2020,Mato Grosso do Sul,MS,Brazil,02/04/2021 15:13,16006.0,216.0,10568.0
67407,07/18/2020,Minas Gerais,MG,Brazil,02/04/2021 15:13,90875.0,1964.0,64245.0
67486,07/18/2020,Para,PA,Brazil,02/04/2021 15:13,136947.0,5478.0,122988.0
67487,07/18/2020,Paraiba,PB,Brazil,02/04/2021 15:13,66971.0,1477.0,24390.0
67488,07/18/2020,Parana,PR,Brazil,02/04/2021 15:13,53553.0,1308.0,18419.0
67493,07/18/2020,Pernambuco,PE,Brazil,02/04/2021 15:13,78509.0,5928.0,53970.0
67494,07/18/2020,Piaui,PI,Brazil,02/04/2021 15:13,38568.0,1083.0,37332.0
67521,07/18/2020,Rio Grande do Norte,RN,Brazil,02/04/2021 15:13,43451.0,1572.0,3441.0
67522,07/18/2020,Rio Grande do Sul,RS,Brazil,02/04/2021 15:13,46847.0,1229.0,39857.0
67523,07/18/2020,Rio de Janeiro,RJ,Brazil,02/04/2021 15:13,135230.0,11919.0,115201.0
67526,07/18/2020,Rondonia,RO,Brazil,02/04/2021 15:13,29117.0,686.0,17983.0
67527,07/18/2020,Roraima,RR,Brazil,02/04/2021 15:13,25373.0,429.0,8455.0
67545,07/18/2020,Santa Catarina,SC,Brazil,02/04/2021 15:13,52531.0,662.0,37027.0
67547,07/18/2020,Sao Paulo,SP,Brazil,02/04/2021 15:13,412027.0,19647.0,255768.0
67553,07/18/2020,Sergipe,SE,Brazil,02/04/2021 15:13,43072.0,1111.0,24533.0
67597,07/18/2020,Tocantins,TO,Brazil,02/04/2021 15:13,17209.0,288.0,10546.0
67849,07/19/2020,Acre,AC,Brazil,02/04/2021 15:13,17295.0,460.0,9858.0
67855,07/19/2020,Alagoas,AL,Brazil,02/04/2021 15:13,50078.0,1397.0,43005.0
67860,07/19/2020,Amapa,AP,Brazil,02/04/2021 15:13,33705.0,507.0,22346.0
67861,07/19/2020,Amazonas,AM,Brazil,02/04/2021 15:13,90913.0,3149.0,76009.0
67895,07/19/2020,Bahia,BA,Brazil,02/04/2021 15:13,122169.0,2840.0,99704.0
67937,07/19/2020,Ceara,CE,Brazil,02/04/2021 15:13,146972.0,7178.0,120079.0
67974,07/19/2020,Distrito Federal,DF,Brazil,02/04/2021 15:13,82412.0,1085.0,67648.0
67982,07/19/2020,Espirito Santo,ES,Brazil,02/04/2021 15:13,70609.0,2222.0,48666.0
68005,07/19/2020,Goias,GO,Brazil,02/04/2021 15:13,40769.0,1092.0,12513.0
68134,07/19/2020,Maranhao,MA,Brazil,02/04/2021 15:13,106325.0,2708.0,90360.0
68140,07/19/2020,Mato Grosso,MT,Brazil,02/04/2021 15:13,34136.0,1332.0,16209.0
68141,07/19/2020,Mato Grosso do Sul,MS,Brazil,02/04/2021 15:13,16403.0,222.0,10568.0
68153,07/19/2020,Minas Gerais,MG,Brazil,02/04/2021 15:13,92972.0,1982.0,64245.0
68232,07/19/2020,Para,PA,Brazil,02/04/2021 15:13,137484.0,5523.0,122988.0
68233,07/19/2020,Paraiba,PB,Brazil,02/04/2021 15:13,67382.0,1486.0,24390.0
68234,07/19/2020,Parana,PR,Brazil,02/04/2021 15:13,54629.0,1327.0,18419.0
68239,07/19/2020,Pernambuco,PE,Brazil,02/04/2021 15:13,79452.0,5984.0,56368.0
68240,07/19/2020,Piaui,PI,Brazil,02/04/2021 15:13,39296.0,1100.0,37332.0
68267,07/19/2020,Rio Grande do Norte,RN,Brazil,02/04/2021 15:13,43766.0,1577.0,3441.0
68268,07/19/2020,Rio Grande do Sul,RS,Brazil,02/04/2021 15:13,47113.0,1252.0,39857.0
68269,07/19/2020,Rio de Janeiro,RJ,Brazil,02/04/2021 15:13,138524.0,12114.0,115201.0
68272,07/19/2020,Rondonia,RO,Brazil,02/04/2021 15:13,29117.0,686.0,17983.0
68273,07/19/2020,Roraima,RR,Brazil,02/04/2021 15:13,25467.0,429.0,8455.0
68291,07/19/2020,Santa Catarina,SC,Brazil,02/04/2021 15:13,53336.0,685.0,42581.0
68293,07/19/2020,Sao Paulo,SP,Brazil,02/04/2021 15:13,415049.0,19732.0,255768.0
68299,07/19/2020,Sergipe,SE,Brazil,02/04/2021 15:13,45243.0,1125.0,24533.0
68343,07/19/2020,Tocantins,TO,Brazil,02/04/2021 15:13,17773.0,294.0,10546.0
68595,07/20/2020,Acre,AC,Brazil,02/04/2021 15:13,17462.0,465.0,9858.0
68601,07/20/2020,Alagoas,AL,Brazil,02/04/2021 15:13,50307.0,1413.0,44158.0
68606,07/20/2020,Amapa,AP,Brazil,02/04/2021 15:13,34145.0,515.0,22548.0
68607,07/20/2020,Amazonas,AM,Brazil,02/04/2021 15:13,91389.0,3146.0,76009.0
68641,07/20/2020,Bahia,BA,Brazil,02/04/2021 15:13,123292.0,2891.0,108032.0
68683,07/20/2020,Ceara,CE,Brazil,02/04/2021 15:13,147566.0,7185.0,122320.0
68720,07/20/2020,Distrito Federal,DF,Brazil,02/04/2021 15:13,84287.0,1112.0,68980.0
68728,07/20/2020,Espirito Santo,ES,Brazil,02/04/2021 15:13,71703.0,2256.0,50106.0
68751,07/20/2020,Goias,GO,Brazil,02/04/2021 15:13,40772.0,1106.0,12904.0
68880,07/20/2020,Maranhao,MA,Brazil,02/04/2021 15:13,106906.0,2740.0,90957.0
68886,07/20/2020,Mato Grosso,MT,Brazil,02/04/2021 15:13,35639.0,1384.0,16726.0
68887,07/20/2020,Mato Grosso do Sul,MS,Brazil,02/04/2021 15:13,16637.0,228.0,11299.0
68899,07/20/2020,Minas Gerais,MG,Brazil,02/04/2021 15:13,94132.0,2004.0,66369.0
68978,07/20/2020,Para,PA,Brazil,02/04/2021 15:13,138396.0,5538.0,126115.0
68979,07/20/2020,Paraiba,PB,Brazil,02/04/2021 15:13,67680.0,1517.0,24437.0
68980,07/20/2020,Parana,PR,Brazil,02/04/2021 15:13,55909.0,1357.0,18419.0
68985,07/20/2020,Pernambuco,PE,Brazil,02/04/2021 15:13,80115.0,6036.0,56615.0
68986,07/20/2020,Piaui,PI,Brazil,02/04/2021 15:13,39606.0,1118.0,37605.0
69013,07/20/2020,Rio Grande do Norte,RN,Brazil,02/04/2021 15:13,43957.0,1585.0,3441.0
69014,07/20/2020,Rio Grande do Sul,RS,Brazil,02/04/2021 15:13,47449.0,1285.0,41085.0
69015,07/20/2020,Rio de Janeiro,RJ,Brazil,02/04/2021 15:13,141005.0,12161.0,118298.0
69018,07/20/2020,Rondonia,RO,Brazil,02/04/2021 15:13,29801.0,710.0,17983.0
69019,07/20/2020,Roraima,RR,Brazil,02/04/2021 15:13,25686.0,431.0,8455.0
69037,07/20/2020,Santa Catarina,SC,Brazil,02/04/2021 15:13,54414.0,694.0,42569.0
69039,07/20/2020,Sao Paulo,SP,Brazil,02/04/2021 15:13,416434.0,19788.0,282391.0
69045,07/20/2020,Sergipe,SE,Brazil,02/04/2021 15:13,46059.0,1156.0,25099.0
69089,07/20/2020,Tocantins,TO,Brazil,02/04/2021 15:13,17898.0,299.0,11522.0
69341,07/21/2020,Acre,AC,Brazil,02/04/2021 15:13,17700.0,469.0,9858.0
69347,07/21/2020,Alagoas,AL,Brazil,02/04/2021 15:13,50951.0,1428.0,44863.0
69352,07/21/2020,Amapa,AP,Brazil,02/04/2021 15:13,34405.0,533.0,22791.0
69353,07/21/2020,Amazonas,AM,Brazil,02/04/2021 15:13,92164.0,3169.0,76723.0
69387,07/21/2020,Bahia,BA,Brazil,02/04/2021 15:13,126844.0,2936.0,112204.0
69429,07/21/2020,Ceara,CE,Brazil,02/04/2021 15:13,148986.0,7284.0,124616.0
69466,07/21/2020,Distrito Federal,DF,Brazil,02/04/2021 15:13,86076.0,1158.0,71570.0
69474,07/21/2020,Espirito Santo,ES,Brazil,02/04/2021 15:13,72601.0,2280.0,51300.0
69497,07/21/2020,Goias,GO,Brazil,02/04/2021 15:13,43794.0,1154.0,14529.0
69626,07/21/2020,Maranhao,MA,Brazil,02/04/2021 15:13,108154.0,2778.0,91442.0
69632,07/21/2020,Mato Grosso,MT,Brazil,02/04/2021 15:13,37077.0,1400.0,17727.0
69633,07/21/2020,Mato Grosso do Sul,MS,Brazil,02/04/2021 15:13,17386.0,248.0,11607.0
69645,07/21/2020,Minas Gerais,MG,Brazil,02/04/2021 15:13,95566.0,2071.0,68223.0
69724,07/21/2020,Para,PA,Brazil,02/04/2021 15:13,140388.0,5553.0,127679.0
69725,07/21/2020,Paraiba,PB,Brazil,02/04/2021 15:13,68844.0,1558.0,25028.0
69726,07/21/2020,Parana,PR,Brazil,02/04/2021 15:13,57538.0,1415.0,20564.0
69731,07/21/2020,Pernambuco,PE,Brazil,02/04/2021 15:13,80441.0,6089.0,56615.0
69732,07/21/2020,Piaui,PI,Brazil,02/04/2021 15:13,40276.0,1140.0,38256.0
69759,07/21/2020,Rio Grande do Norte,RN,Brazil,02/04/2021 15:13,44267.0,1621.0,3441.0
69760,07/21/2020,Rio Grande do Sul,RS,Brazil,02/04/2021 15:13,49840.0,1349.0,42753.0
69761,07/21/2020,Rio de Janeiro,RJ,Brazil,02/04/2021 15:13,145121.0,12293.0,124686.0
69764,07/21/2020,Rondonia,RO,Brazil,02/04/2021 15:13,30642.0,727.0,18142.0
69765,07/21/2020,Roraima,RR,Brazil,02/04/2021 15:13,25985.0,435.0,8455.0
69783,07/21/2020,Santa Catarina,SC,Brazil,02/04/2021 15:13,56475.0,738.0,45061.0
69785,07/21/2020,Sao Paulo,SP,Brazil,02/04/2021 15:13,422669.0,20171.0,290346.0
69791,07/21/2020,Sergipe,SE,Brazil,02/04/2021 15:13,47110.0,1182.0,25099.0
69835,07/21/2020,Tocantins,TO,Brazil,02/04/2021 15:13,18354.0,308.0,11761.0
70087,07/22/2020,Acre,AC,Brazil,02/04/2021 15:13,17979.0,470.0,9858.0
70093,07/22/2020,Alagoas,AL,Brazil,02/04/2021 15:13,51680.0,1443.0,44863.0
70098,07/22/2020,Amapa,AP,Brazil,02/04/2021 15:13,34660.0,544.0,22791.0
70099,07/22/2020,Amazonas,AM,Brazil,02/04/2021 15:13,92721.0,3183.0,77394.0
70133,07/22/2020,Bahia,BA,Brazil,02/04/2021 15:13,133245.0,2988.0,112204.0
70175,07/22/2020,Ceara,CE,Brazil,02/04/2021 15:13,153108.0,7317.0,126644.0
70212,07/22/2020,Distrito Federal,DF,Brazil,02/04/2021 15:13,87801.0,1176.0,71563.0
70220,07/22/2020,Espirito Santo,ES,Brazil,02/04/2021 15:13,73688.0,2305.0,51300.0
70243,07/22/2020,Goias,GO,Brazil,02/04/2021 15:13,47284.0,1193.0,15432.0
70372,07/22/2020,Maranhao,MA,Brazil,02/04/2021 15:13,109731.0,2810.0,92854.0
70378,07/22/2020,Mato Grosso,MT,Brazil,02/04/2021 15:13,38772.0,1453.0,19196.0
70379,07/22/2020,Mato Grosso do Sul,MS,Brazil,02/04/2021 15:13,18889.0,257.0,12008.0
70391,07/22/2020,Minas Gerais,MG,Brazil,02/04/2021 15:13,98741.0,2166.0,71478.0
70470,07/22/2020,Para,PA,Brazil,02/04/2021 15:13,142358.0,5581.0,127679.0
70471,07/22/2020,Paraiba,PB,Brazil,02/04/2021 15:13,70972.0,1581.0,25028.0
70472,07/22/2020,Parana,PR,Brazil,02/04/2021 15:13,59927.0,1486.0,20564.0
70477,07/22/2020,Pernambuco,PE,Brazil,02/04/2021 15:13,81382.0,6152.0,58821.0
70478,07/22/2020,Piaui,PI,Brazil,02/04/2021 15:13,41815.0,1158.0,39764.0
70505,07/22/2020,Rio Grande do Norte,RN,Brazil,02/04/2021 15:13,45184.0,1636.0,16222.0
70506,07/22/2020,Rio Grande do Sul,RS,Brazil,02/04/2021 15:13,53073.0,1397.0,42753.0
70507,07/22/2020,Rio de Janeiro,RJ,Brazil,02/04/2021 15:13,148623.0,12443.0,124686.0
70510,07/22/2020,Rondonia,RO,Brazil,02/04/2021 15:13,32935.0,758.0,18142.0
70511,07/22/2020,Roraima,RR,Brazil,02/04/2021 15:13,26954.0,451.0,8525.0
70529,07/22/2020,Santa Catarina,SC,Brazil,02/04/2021 15:13,59556.0,765.0,45061.0
70531,07/22/2020,Sao Paulo,SP,Brazil,02/04/2021 15:13,439446.0,20532.0,299647.0
70537,07/22/2020,Sergipe,SE,Brazil,02/04/2021 15:13,48140.0,1211.0,25527.0
70581,07/22/2020,Tocantins,TO,Brazil,02/04/2021 15:13,18850.0,315.0,11971.0
70833,07/23/2020,Acre,AC,Brazil,02/04/2021 15:13,18157.0,474.0,9858.0
70839,07/23/2020,Alagoas,AL,Brazil,02/04/2021 15:13,52529.0,1457.0,45474.0
70844,07/23/2020,Amapa,AP,Brazil,02/04/2021 15:13,34838.0,548.0,23107.0
70845,07/23/2020,Amazonas,AM,Brazil,02/04/2021 15:13,94219.0,3193.0,77890.0
70879,07/23/2020,Bahia,BA,Brazil,02/04/2021 15:13,138358.0,3044.0,116246.0
70921,07/23/2020,Ceara,CE,Brazil,02/04/2021 15:13,156242.0,7374.0,127291.0
70958,07/23/2020,Distrito Federal,DF,Brazil,02/04/2021 15:13,90023.0,1218.0,73252.0
70966,07/23/2020,Espirito Santo,ES,Brazil,02/04/2021 15:13,74608.0,2341.0,53092.0
70989,07/23/2020,Goias,GO,Brazil,02/04/2021 15:13,50458.0,1262.0,15951.0
71118,07/23/2020,Maranhao,MA,Brazil,02/04/2021 15:13,111488.0,2840.0,94466.0
71124,07/23/2020,Mato Grosso,MT,Brazil,02/04/2021 15:13,40755.0,1491.0,19196.0
71125,07/23/2020,Mato Grosso do Sul,MS,Brazil,02/04/2021 15:13,19671.0,266.0,12008.0
71137,07/23/2020,Minas Gerais,MG,Brazil,02/04/2021 15:13,102568.0,2238.0,71478.0
71216,07/23/2020,Para,PA,Brazil,02/04/2021 15:13,144467.0,5616.0,129577.0
71217,07/23/2020,Paraiba,PB,Brazil,02/04/2021 15:13,73104.0,1618.0,26525.0
71218,07/23/2020,Parana,PR,Brazil,02/04/2021 15:13,62004.0,1545.0,22894.0
71223,07/23/2020,Pernambuco,PE,Brazil,02/04/2021 15:13,83240.0,6211.0,60119.0
71224,07/23/2020,Piaui,PI,Brazil,02/04/2021 15:13,43179.0,1184.0,41150.0
71251,07/23/2020,Rio Grande do Norte,RN,Brazil,02/04/2021 15:13,46056.0,1650.0,16222.0
71252,07/23/2020,Rio Grande do Sul,RS,Brazil,02/04/2021 15:13,54841.0,1456.0,44721.0
71253,07/23/2020,Rio de Janeiro,RJ,Brazil,02/04/2021 15:13,151549.0,12535.0,127003.0
71256,07/23/2020,Rondonia,RO,Brazil,02/04/2021 15:13,34080.0,784.0,18142.0
71257,07/23/2020,Roraima,RR,Brazil,02/04/2021 15:13,27932.0,458.0,8628.0
71275,07/23/2020,Santa Catarina,SC,Brazil,02/04/2021 15:13,62282.0,812.0,48878.0
71277,07/23/2020,Sao Paulo,SP,Brazil,02/04/2021 15:13,452007.0,20894.0,299647.0
71283,07/23/2020,Sergipe,SE,Brazil,02/04/2021 15:13,49397.0,1247.0,25527.0
71327,07/23/2020,Tocantins,TO,Brazil,02/04/2021 15:13,19423.0,326.0,11971.0
71579,07/24/2020,Acre,AC,Brazil,02/04/2021 15:13,18393.0,480.0,9858.0
71585,07/24/2020,Alagoas,AL,Brazil,02/04/2021 15:13,53713.0,1471.0,46392.0
71590,07/24/2020,Amapa,AP,Brazil,02/04/2021 15:13,35026.0,552.0,23296.0
71591,07/24/2020,Amazonas,AM,Brazil,02/04/2021 15:13,95424.0,3199.0,77890.0
71625,07/24/2020,Bahia,BA,Brazil,02/04/2021 15:13,142767.0,3096.0,120862.0
71667,07/24/2020,Ceara,CE,Brazil,02/04/2021 15:13,158824.0,7426.0,129221.0
71704,07/24/2020,Distrito Federal,DF,Brazil,02/04/2021 15:13,92414.0,1244.0,74809.0
71712,07/24/2020,Espirito Santo,ES,Brazil,02/04/2021 15:13,75854.0,2373.0,54846.0
71735,07/24/2020,Goias,GO,Brazil,02/04/2021 15:13,52847.0,1332.0,44774.0
71864,07/24/2020,Maranhao,MA,Brazil,02/04/2021 15:13,112683.0,2871.0,96851.0
71870,07/24/2020,Mato Grosso,MT,Brazil,02/04/2021 15:13,42206.0,1501.0,21745.0
71871,07/24/2020,Mato Grosso do Sul,MS,Brazil,02/04/2021 15:13,20303.0,281.0,12513.0
71883,07/24/2020,Minas Gerais,MG,Brazil,02/04/2021 15:13,106812.0,2315.0,76240.0
71962,07/24/2020,Para,PA,Brazil,02/04/2021 15:13,146252.0,5646.0,131243.0
71963,07/24/2020,Paraiba,PB,Brazil,02/04/2021 15:13,74550.0,1653.0,28566.0
71964,07/24/2020,Parana,PR,Brazil,02/04/2021 15:13,64259.0,1598.0,24651.0
71969,07/24/2020,Pernambuco,PE,Brazil,02/04/2021 15:13,85042.0,6237.0,60360.0
71970,07/24/2020,Piaui,PI,Brazil,02/04/2021 15:13,44349.0,1215.0,42274.0
71997,07/24/2020,Rio Grande do Norte,RN,Brazil,02/04/2021 15:13,46683.0,1666.0,19192.0
71998,07/24/2020,Rio Grande do Sul,RS,Brazil,02/04/2021 15:13,57007.0,1494.0,46040.0
71999,07/24/2020,Rio de Janeiro,RJ,Brazil,02/04/2021 15:13,154879.0,12654.0,129896.0
72002,07/24/2020,Rondonia,RO,Brazil,02/04/2021 15:13,34873.0,801.0,21753.0
72003,07/24/2020,Roraima,RR,Brazil,02/04/2021 15:13,28874.0,465.0,8702.0
72021,07/24/2020,Santa Catarina,SC,Brazil,02/04/2021 15:13,65017.0,844.0,51332.0
72023,07/24/2020,Sao Paulo,SP,Brazil,02/04/2021 15:13,463218.0,21206.0,302176.0
72029,07/24/2020,Sergipe,SE,Brazil,02/04/2021 15:13,51132.0,1284.0,25527.0
72073,07/24/2020,Tocantins,TO,Brazil,02/04/2021 15:13,19965.0,334.0,12205.0
72325,07/25/2020,Acre,AC,Brazil,02/04/2021 15:13,18657.0,483.0,9858.0
72331,07/25/2020,Alagoas,AL,Brazil,02/04/2021 15:13,54730.0,1486.0,47557.0
72336,07/25/2020,Amapa,AP,Brazil,02/04/2021 15:13,35162.0,554.0,23641.0
72337,07/25/2020,Amazonas,AM,Brazil,02/04/2021 15:13,96094.0,3210.0,80217.0
72371,07/25/2020,Bahia,BA,Brazil,02/04/2021 15:13,146399.0,3140.0,128739.0
72413,07/25/2020,Ceara,CE,Brazil,02/04/2021 15:13,161597.0,7476.0,133694.0
72450,07/25/2020,Distrito Federal,DF,Brazil,02/04/2021 15:13,94187.0,1275.0,79181.0
72458,07/25/2020,Espirito Santo,ES,Brazil,02/04/2021 15:13,76598.0,2386.0,57598.0
72481,07/25/2020,Goias,GO,Brazil,02/04/2021 15:13,54801.0,1378.0,49001.0
72610,07/25/2020,Maranhao,MA,Brazil,02/04/2021 15:13,113563.0,2898.0,101177.0
72616,07/25/2020,Mato Grosso,MT,Brazil,02/04/2021 15:13,42935.0,1566.0,24455.0
72617,07/25/2020,Mato Grosso do Sul,MS,Brazil,02/04/2021 15:13,21015.0,292.0,14899.0
72629,07/25/2020,Minas Gerais,MG,Brazil,02/04/2021 15:13,110093.0,2404.0,82447.0
72708,07/25/2020,Para,PA,Brazil,02/04/2021 15:13,147923.0,5689.0,133691.0
72709,07/25/2020,Paraiba,PB,Brazil,02/04/2021 15:13,75723.0,1675.0,29628.0
72710,07/25/2020,Parana,PR,Brazil,02/04/2021 15:13,65593.0,1653.0,29696.0
72715,07/25/2020,Pernambuco,PE,Brazil,02/04/2021 15:13,86752.0,6299.0,61995.0
72716,07/25/2020,Piaui,PI,Brazil,02/04/2021 15:13,45389.0,1228.0,44012.0
72743,07/25/2020,Rio Grande do Norte,RN,Brazil,02/04/2021 15:13,46926.0,1672.0,22901.0
72744,07/25/2020,Rio Grande do Sul,RS,Brazil,02/04/2021 15:13,59118.0,1554.0,49567.0
72745,07/25/2020,Rio de Janeiro,RJ,Brazil,02/04/2021 15:13,156293.0,12808.0,133831.0
72748,07/25/2020,Rondonia,RO,Brazil,02/04/2021 15:13,35573.0,810.0,22910.0
72749,07/25/2020,Roraima,RR,Brazil,02/04/2021 15:13,29394.0,473.0,8782.0
72767,07/25/2020,Santa Catarina,SC,Brazil,02/04/2021 15:13,67333.0,880.0,56117.0
72769,07/25/2020,Sao Paulo,SP,Brazil,02/04/2021 15:13,479481.0,21517.0,319848.0
72775,07/25/2020,Sergipe,SE,Brazil,02/04/2021 15:13,52264.0,1303.0,26836.0
72819,07/25/2020,Tocantins,TO,Brazil,02/04/2021 15:13,20920.0,340.0,13081.0
73071,07/26/2020,Acre,AC,Brazil,02/04/2021 15:13,18745.0,486.0,10681.0
73077,07/26/2020,Alagoas,AL,Brazil,02/04/2021 15:13,55376.0,1500.0,47893.0
73082,07/26/2020,Amapa,AP,Brazil,02/04/2021 15:13,35220.0,554.0,23661.0
73083,07/26/2020,Amazonas,AM,Brazil,02/04/2021 15:13,96463.0,3217.0,80798.0
73117,07/26/2020,Bahia,BA,Brazil,02/04/2021 15:13,148179.0,3182.0,131209.0
73159,07/26/2020,Ceara,CE,Brazil,02/04/2021 15:13,162085.0,7493.0,135122.0
73196,07/26/2020,Distrito Federal,DF,Brazil,02/04/2021 15:13,96332.0,1308.0,80841.0
73204,07/26/2020,Espirito Santo,ES,Brazil,02/04/2021 15:13,77200.0,2411.0,58019.0
73227,07/26/2020,Goias,GO,Brazil,02/04/2021 15:13,55914.0,1392.0,49998.0
73356,07/26/2020,Maranhao,MA,Brazil,02/04/2021 15:13,113891.0,2923.0,101639.0
73362,07/26/2020,Mato Grosso,MT,Brazil,02/04/2021 15:13,43331.0,1580.0,24939.0
73363,07/26/2020,Mato Grosso do Sul,MS,Brazil,02/04/2021 15:13,21514.0,305.0,14899.0
73375,07/26/2020,Minas Gerais,MG,Brazil,02/04/2021 15:13,112571.0,2429.0,83211.0
73454,07/26/2020,Para,PA,Brazil,02/04/2021 15:13,148463.0,5716.0,134665.0
73455,07/26/2020,Paraiba,PB,Brazil,02/04/2021 15:13,76153.0,1698.0,30587.0
73456,07/26/2020,Parana,PR,Brazil,02/04/2021 15:13,67220.0,1671.0,29696.0
73461,07/26/2020,Pernambuco,PE,Brazil,02/04/2021 15:13,88466.0,6352.0,65177.0
73462,07/26/2020,Piaui,PI,Brazil,02/04/2021 15:13,46044.0,1243.0,44533.0
73489,07/26/2020,Rio Grande do Norte,RN,Brazil,02/04/2021 15:13,47099.0,1678.0,22901.0
73490,07/26/2020,Rio Grande do Sul,RS,Brazil,02/04/2021 15:13,59779.0,1571.0,50561.0
73491,07/26/2020,Rio de Janeiro,RJ,Brazil,02/04/2021 15:13,156325.0,12835.0,134419.0
73494,07/26/2020,Rondonia,RO,Brazil,02/04/2021 15:13,35810.0,814.0,22910.0
73495,07/26/2020,Roraima,RR,Brazil,02/04/2021 15:13,29829.0,473.0,8873.0
73513,07/26/2020,Santa Catarina,SC,Brazil,02/04/2021 15:13,68730.0,907.0,57424.0
73515,07/26/2020,Sao Paulo,SP,Brazil,02/04/2021 15:13,483982.0,21606.0,328109.0
73521,07/26/2020,Sergipe,SE,Brazil,02/04/2021 15:13,52603.0,1314.0,26836.0
73565,07/26/2020,Tocantins,TO,Brazil,02/04/2021 15:13,21767.0,346.0,13312.0
73817,07/27/2020,Acre,AC,Brazil,02/04/2021 15:13,18783.0,493.0,10681.0
73823,07/27/2020,Alagoas,AL,Brazil,02/04/2021 15:13,56204.0,1514.0,48542.0
73828,07/27/2020,Amapa,AP,Brazil,02/04/2021 15:13,35364.0,556.0,23927.0
73829,07/27/2020,Amazonas,AM,Brazil,02/04/2021 15:13,97079.0,3224.0,81113.0
73863,07/27/2020,Bahia,BA,Brazil,02/04/2021 15:13,149109.0,3227.0,132944.0
73905,07/27/2020,Ceara,CE,Brazil,02/04/2021 15:13,162429.0,7509.0,136415.0
73942,07/27/2020,Distrito Federal,DF,Brazil,02/04/2021 15:13,98480.0,1339.0,81786.0
73950,07/27/2020,Espirito Santo,ES,Brazil,02/04/2021 15:13,78037.0,2436.0,60040.0
73973,07/27/2020,Goias,GO,Brazil,02/04/2021 15:13,57985.0,1400.0,52262.0
74102,07/27/2020,Maranhao,MA,Brazil,02/04/2021 15:13,114585.0,2943.0,102872.0
74108,07/27/2020,Mato Grosso,MT,Brazil,02/04/2021 15:13,44838.0,1625.0,26185.0
74109,07/27/2020,Mato Grosso do Sul,MS,Brazil,02/04/2021 15:13,21802.0,319.0,15827.0
74121,07/27/2020,Minas Gerais,MG,Brazil,02/04/2021 15:13,113718.0,2461.0,84335.0
74200,07/27/2020,Para,PA,Brazil,02/04/2021 15:13,148823.0,5729.0,136109.0
74201,07/27/2020,Paraiba,PB,Brazil,02/04/2021 15:13,76693.0,1727.0,30899.0
74202,07/27/2020,Parana,PR,Brazil,02/04/2021 15:13,68001.0,1703.0,29696.0
74207,07/27/2020,Pernambuco,PE,Brazil,02/04/2021 15:13,89132.0,6376.0,65688.0
74208,07/27/2020,Piaui,PI,Brazil,02/04/2021 15:13,46584.0,1259.0,45481.0
74235,07/27/2020,Rio Grande do Norte,RN,Brazil,02/04/2021 15:13,47291.0,1697.0,22901.0
74236,07/27/2020,Rio Grande do Sul,RS,Brazil,02/04/2021 15:13,60044.0,1611.0,51304.0
74237,07/27/2020,Rio de Janeiro,RJ,Brazil,02/04/2021 15:13,157834.0,12876.0,135552.0
